lead_id,created_date,stage,final_stage,deal_value,probability,source,industry,sales_rep,close_date,expected_revenue
LEAD-01343,2025-02-13,proposal,proposal,5658,0.57,outbound,retail,Morgan Patel,2025-05-01,3225.06
LEAD-00863,2025-02-13,lead,lead,12257,0.07,outbound,retail,Alex Chen,2025-02-23,857.9900000000001
LEAD-01946,2025-02-13,proposal,closed_won,5726,1.0,marketing,finance,Morgan Patel,2025-04-20,5726.0
LEAD-00497,2025-02-13,lead,lead,7731,0.11,outbound,retail,Morgan Patel,2025-04-30,850.41
LEAD-01050,2025-02-13,proposal,proposal,7506,0.61,marketing,retail,Jordan Lee,2025-04-21,4578.66
LEAD-00198,2025-02-13,closed_won,closed_won,13129,1.0,referral,tech,Taylor Brooks,2025-05-02,13129.0
LEAD-00783,2025-02-14,qualified,qualified,11444,0.34,marketing,finance,Jordan Lee,2025-05-07,3890.9600000000005
LEAD-00784,2025-02-14,lead,lead,12895,0.19,marketing,tech,Jordan Lee,2025-03-20,2450.05
LEAD-00386,2025-02-14,closed_won,closed_won,4702,1.0,marketing,retail,Alex Chen,2025-04-14,4702.0
LEAD-01619,2025-02-14,lead,lead,17224,0.03,outbound,tech,Jordan Lee,2025-02-27,516.72
LEAD-00418,2025-02-14,closed_won,closed_won,1596,1.0,referral,finance,Alex Chen,2025-04-14,1596.0
LEAD-01876,2025-02-14,lead,closed_lost,11706,0.0,marketing,retail,Jordan Lee,2025-05-07,0.0
LEAD-01605,2025-02-15,proposal,proposal,6614,0.61,marketing,retail,Morgan Patel,2025-03-03,4034.54
LEAD-01928,2025-02-15,closed_lost,closed_lost,8524,0.0,referral,retail,Jordan Lee,2025-04-07,0.0
LEAD-00436,2025-02-15,qualified,closed_lost,14217,0.0,outbound,retail,Alex Chen,2025-04-26,0.0
LEAD-01238,2025-02-15,qualified,closed_lost,5653,0.0,marketing,finance,Morgan Patel,2025-03-28,0.0
LEAD-00874,2025-02-15,lead,closed_lost,10631,0.0,outbound,tech,Taylor Brooks,2025-03-05,0.0
LEAD-01610,2025-02-15,lead,lead,17815,0.17,marketing,finance,Morgan Patel,2025-05-16,3028.55
LEAD-00759,2025-02-16,qualified,qualified,16598,0.35,outbound,finance,Morgan Patel,2025-05-02,5809.299999999999
LEAD-01630,2025-02-16,closed_won,closed_won,10534,1.0,marketing,tech,Morgan Patel,2025-04-04,10534.0
LEAD-01005,2025-02-16,closed_won,closed_won,6024,1.0,marketing,retail,Morgan Patel,2025-04-01,6024.0
LEAD-01805,2025-02-16,closed_won,closed_won,14621,1.0,marketing,finance,Morgan Patel,2025-03-09,14621.0
LEAD-00221,2025-02-16,lead,lead,12715,0.17,marketing,tech,Jordan Lee,2025-03-28,2161.55
LEAD-00018,2025-02-16,lead,closed_lost,15874,0.0,outbound,tech,Morgan Patel,2025-03-12,0.0
LEAD-00157,2025-02-16,closed_won,closed_won,17888,1.0,marketing,tech,Alex Chen,2025-03-07,17888.0
LEAD-00434,2025-02-17,lead,lead,11134,0.11,marketing,tech,Jordan Lee,2025-04-16,1224.74
LEAD-00074,2025-02-17,qualified,qualified,18335,0.35,outbound,retail,Taylor Brooks,2025-04-20,6417.25
LEAD-00705,2025-02-17,qualified,qualified,2945,0.29,marketing,tech,Morgan Patel,2025-03-23,854.05
LEAD-01776,2025-02-17,lead,lead,6022,0.1,marketing,tech,Alex Chen,2025-03-19,602.2
LEAD-00945,2025-02-17,proposal,closed_won,15533,1.0,outbound,tech,Morgan Patel,2025-04-28,15533.0
LEAD-00670,2025-02-18,qualified,qualified,15179,0.39,outbound,retail,Jordan Lee,2025-04-12,5919.81
LEAD-01895,2025-02-18,qualified,qualified,18508,0.3,outbound,retail,Morgan Patel,2025-04-17,5552.4
LEAD-00443,2025-02-18,proposal,proposal,18370,0.64,marketing,tech,Jordan Lee,2025-04-02,11756.800000000001
LEAD-00414,2025-02-18,proposal,proposal,8519,0.62,outbound,tech,Alex Chen,2025-04-19,5281.78
LEAD-00948,2025-02-18,qualified,qualified,11800,0.33,outbound,tech,Alex Chen,2025-05-19,3894.0
LEAD-01645,2025-02-18,lead,lead,7091,0.12,marketing,tech,Jordan Lee,2025-04-18,850.92
LEAD-01926,2025-02-18,qualified,qualified,11951,0.49,referral,tech,Jordan Lee,2025-03-05,5855.99
LEAD-00823,2025-02-19,lead,lead,8510,0.22,referral,retail,Alex Chen,2025-03-28,1872.2
LEAD-01819,2025-02-19,closed_won,closed_won,13562,1.0,marketing,retail,Taylor Brooks,2025-05-10,13562.0
LEAD-00604,2025-02-19,qualified,qualified,10492,0.41,outbound,tech,Morgan Patel,2025-04-26,4301.719999999999
LEAD-01358,2025-02-19,lead,closed_lost,1685,0.0,referral,tech,Taylor Brooks,2025-05-17,0.0
LEAD-01342,2025-02-19,qualified,closed_won,7983,1.0,marketing,tech,Morgan Patel,2025-05-15,7983.0
LEAD-01528,2025-02-20,proposal,proposal,13880,0.56,outbound,retail,Taylor Brooks,2025-03-12,7772.800000000001
LEAD-00721,2025-02-20,lead,closed_lost,11754,0.0,marketing,retail,Jordan Lee,2025-04-04,0.0
LEAD-00682,2025-02-20,proposal,proposal,17588,0.65,outbound,tech,Jordan Lee,2025-03-21,11432.2
LEAD-01445,2025-02-20,closed_won,closed_won,8447,1.0,marketing,tech,Jordan Lee,2025-05-02,8447.0
LEAD-01836,2025-02-20,lead,lead,13416,0.24,referral,finance,Taylor Brooks,2025-03-21,3219.8399999999997
LEAD-00241,2025-02-21,qualified,qualified,5368,0.33,outbound,finance,Morgan Patel,2025-05-10,1771.44
LEAD-01187,2025-02-21,qualified,qualified,6840,0.32,outbound,tech,Morgan Patel,2025-05-02,2188.8
LEAD-00306,2025-02-21,qualified,closed_lost,7811,0.0,outbound,tech,Jordan Lee,2025-03-11,0.0
LEAD-00620,2025-02-21,closed_won,closed_won,14479,1.0,marketing,finance,Jordan Lee,2025-03-17,14479.0
LEAD-00118,2025-02-21,proposal,proposal,16356,0.62,outbound,retail,Morgan Patel,2025-03-22,10140.72
LEAD-00462,2025-02-21,qualified,qualified,18251,0.45,referral,finance,Taylor Brooks,2025-05-19,8212.95
LEAD-01090,2025-02-21,lead,lead,5918,0.12,marketing,tech,Morgan Patel,2025-04-13,710.16
LEAD-00329,2025-02-21,lead,closed_won,6300,1.0,marketing,retail,Morgan Patel,2025-05-12,6300.0
LEAD-00769,2025-02-21,closed_lost,closed_lost,12620,0.0,marketing,retail,Jordan Lee,2025-03-23,0.0
LEAD-00100,2025-02-21,lead,lead,10541,0.07,marketing,tech,Taylor Brooks,2025-05-20,737.8700000000001
LEAD-01063,2025-02-22,qualified,closed_won,9057,1.0,referral,tech,Jordan Lee,2025-03-12,9057.0
LEAD-00408,2025-02-22,qualified,closed_won,4534,1.0,marketing,tech,Jordan Lee,2025-04-10,4534.0
LEAD-00528,2025-02-22,closed_won,closed_won,14384,1.0,marketing,tech,Taylor Brooks,2025-05-02,14384.0
LEAD-00834,2025-02-22,proposal,closed_won,9546,1.0,marketing,retail,Alex Chen,2025-04-20,9546.0
LEAD-01612,2025-02-22,proposal,closed_won,15684,1.0,outbound,tech,Morgan Patel,2025-03-17,15684.0
LEAD-01963,2025-02-22,proposal,proposal,1817,0.67,marketing,retail,Alex Chen,2025-03-28,1217.39
LEAD-00256,2025-02-22,lead,lead,1102,0.12,outbound,finance,Alex Chen,2025-05-09,132.24
LEAD-00924,2025-02-22,qualified,qualified,15038,0.4,marketing,finance,Alex Chen,2025-03-16,6015.200000000001
LEAD-01607,2025-02-23,lead,lead,17063,0.25,referral,finance,Morgan Patel,2025-04-30,4265.75
LEAD-01935,2025-02-23,closed_won,closed_won,17189,1.0,referral,retail,Alex Chen,2025-03-29,17189.0
LEAD-00522,2025-02-23,qualified,qualified,17814,0.57,referral,finance,Morgan Patel,2025-04-16,10153.98
LEAD-00752,2025-02-23,lead,lead,4885,0.17,marketing,retail,Morgan Patel,2025-03-18,830.45
LEAD-00975,2025-02-23,closed_won,closed_won,1262,1.0,marketing,tech,Taylor Brooks,2025-03-22,1262.0
LEAD-01524,2025-02-24,qualified,closed_lost,12231,0.0,referral,finance,Taylor Brooks,2025-04-26,0.0
LEAD-01104,2025-02-24,proposal,proposal,5565,0.6,outbound,tech,Alex Chen,2025-05-12,3339.0
LEAD-00457,2025-02-24,proposal,proposal,5321,0.59,marketing,finance,Jordan Lee,2025-05-15,3139.39
LEAD-01575,2025-02-24,closed_lost,closed_lost,13176,0.0,referral,finance,Taylor Brooks,2025-03-24,0.0
LEAD-01677,2025-02-24,closed_won,closed_won,7616,1.0,marketing,tech,Taylor Brooks,2025-05-10,7616.0
LEAD-01698,2025-02-24,qualified,qualified,4834,0.31,marketing,retail,Alex Chen,2025-05-12,1498.54
LEAD-00938,2025-02-24,lead,lead,19126,0.29,referral,retail,Morgan Patel,2025-03-27,5546.54
LEAD-00182,2025-02-25,qualified,qualified,2260,0.31,marketing,tech,Jordan Lee,2025-03-25,700.6
LEAD-01481,2025-02-25,lead,lead,6506,0.14,referral,retail,Alex Chen,2025-04-09,910.84
LEAD-01970,2025-02-25,qualified,qualified,7020,0.41,marketing,retail,Morgan Patel,2025-05-05,2878.2
LEAD-00357,2025-02-25,proposal,proposal,19471,0.76,referral,retail,Alex Chen,2025-04-02,14797.960000000001
LEAD-00390,2025-02-25,lead,lead,1838,0.07,marketing,tech,Taylor Brooks,2025-03-28,128.66000000000003
LEAD-00273,2025-02-25,lead,closed_lost,6192,0.0,marketing,retail,Morgan Patel,2025-03-19,0.0
LEAD-00961,2025-02-26,lead,closed_lost,14201,0.0,referral,tech,Taylor Brooks,2025-04-18,0.0
LEAD-00884,2025-02-26,proposal,closed_won,18307,1.0,outbound,retail,Taylor Brooks,2025-05-21,18307.0
LEAD-00536,2025-02-26,closed_lost,closed_lost,16221,0.0,marketing,finance,Taylor Brooks,2025-04-12,0.0
LEAD-01046,2025-02-26,lead,closed_lost,1844,0.0,marketing,tech,Jordan Lee,2025-05-19,0.0
LEAD-01537,2025-02-26,lead,lead,10236,0.11,outbound,retail,Morgan Patel,2025-03-22,1125.96
LEAD-00058,2025-02-26,lead,lead,18553,0.19,marketing,tech,Morgan Patel,2025-03-13,3525.07
LEAD-00533,2025-02-26,qualified,qualified,4510,0.53,referral,retail,Morgan Patel,2025-05-10,2390.3
LEAD-01406,2025-02-26,closed_won,closed_won,19606,1.0,marketing,retail,Alex Chen,2025-03-12,19606.0
LEAD-01229,2025-02-26,closed_lost,closed_lost,4454,0.0,marketing,retail,Jordan Lee,2025-04-20,0.0
LEAD-00847,2025-02-27,qualified,qualified,8853,0.38,marketing,retail,Alex Chen,2025-03-11,3364.14
LEAD-00750,2025-02-27,closed_won,closed_won,6401,1.0,marketing,tech,Morgan Patel,2025-05-19,6401.0
LEAD-00937,2025-02-27,lead,lead,12749,0.08,marketing,tech,Taylor Brooks,2025-05-18,1019.9200000000001
LEAD-01655,2025-02-27,qualified,qualified,13275,0.4,marketing,tech,Morgan Patel,2025-03-11,5310.0
LEAD-01947,2025-02-27,lead,closed_lost,17042,0.0,marketing,retail,Jordan Lee,2025-03-25,0.0
LEAD-01854,2025-02-28,proposal,proposal,5950,0.68,marketing,tech,Taylor Brooks,2025-05-02,4046.0000000000005
LEAD-01908,2025-02-28,closed_won,closed_won,13007,1.0,marketing,tech,Alex Chen,2025-03-13,13007.0
LEAD-00287,2025-02-28,closed_won,closed_won,9824,1.0,marketing,retail,Morgan Patel,2025-03-30,9824.0
LEAD-00083,2025-02-28,closed_won,closed_won,16160,1.0,outbound,retail,Alex Chen,2025-05-27,16160.0
LEAD-01695,2025-02-28,closed_won,closed_won,2463,1.0,outbound,tech,Taylor Brooks,2025-05-02,2463.0
LEAD-00178,2025-02-28,closed_lost,closed_lost,7624,0.0,marketing,tech,Taylor Brooks,2025-04-21,0.0
LEAD-01076,2025-03-01,qualified,qualified,12154,0.46,referral,tech,Morgan Patel,2025-05-27,5590.84
LEAD-01556,2025-03-01,lead,lead,11411,0.22,referral,retail,Morgan Patel,2025-05-10,2510.42
LEAD-01778,2025-03-01,closed_won,closed_won,12564,1.0,referral,tech,Taylor Brooks,2025-05-07,12564.0
LEAD-01936,2025-03-01,closed_lost,closed_lost,4290,0.0,marketing,tech,Jordan Lee,2025-04-05,0.0
LEAD-01487,2025-03-01,closed_lost,closed_lost,15500,0.0,outbound,finance,Jordan Lee,2025-05-03,0.0
LEAD-01596,2025-03-02,closed_won,closed_won,4610,1.0,outbound,finance,Taylor Brooks,2025-03-24,4610.0
LEAD-00041,2025-03-02,proposal,proposal,9815,0.61,marketing,tech,Morgan Patel,2025-04-10,5987.15
LEAD-00532,2025-03-02,lead,lead,16929,0.12,marketing,tech,Alex Chen,2025-05-10,2031.48
LEAD-01941,2025-03-02,lead,lead,14992,0.01,outbound,finance,Jordan Lee,2025-05-30,149.92000000000002
LEAD-01637,2025-03-02,lead,lead,3347,0.13,marketing,tech,Jordan Lee,2025-03-20,435.11
LEAD-00187,2025-03-02,lead,lead,3519,0.12,marketing,retail,Jordan Lee,2025-04-29,422.28
LEAD-00623,2025-03-02,lead,lead,7155,0.01,outbound,retail,Taylor Brooks,2025-03-14,71.55
LEAD-00467,2025-03-02,lead,lead,16580,0.17,marketing,retail,Jordan Lee,2025-05-20,2818.6000000000004
LEAD-00350,2025-03-02,lead,lead,9085,0.14,marketing,tech,Alex Chen,2025-04-07,1271.9
LEAD-01850,2025-03-02,closed_lost,closed_lost,7343,0.0,marketing,finance,Morgan Patel,2025-05-13,0.0
LEAD-01078,2025-03-02,lead,closed_won,10607,1.0,marketing,retail,Jordan Lee,2025-03-23,10607.0
LEAD-00168,2025-03-02,lead,closed_lost,2582,0.0,referral,tech,Alex Chen,2025-04-17,0.0
LEAD-00685,2025-03-03,lead,lead,2766,0.17,marketing,tech,Morgan Patel,2025-05-26,470.22
LEAD-00703,2025-03-03,qualified,qualified,12821,0.33,marketing,retail,Jordan Lee,2025-05-22,4230.93
LEAD-00262,2025-03-04,closed_won,closed_won,6462,1.0,marketing,retail,Jordan Lee,2025-04-19,6462.0
LEAD-01193,2025-03-04,lead,lead,15841,0.07,outbound,retail,Morgan Patel,2025-04-02,1108.8700000000001
LEAD-00704,2025-03-04,proposal,proposal,18467,0.77,referral,retail,Taylor Brooks,2025-05-12,14219.59
LEAD-01433,2025-03-04,closed_won,closed_won,12882,1.0,referral,finance,Morgan Patel,2025-05-30,12882.0
LEAD-00411,2025-03-05,closed_won,closed_won,17029,1.0,outbound,retail,Morgan Patel,2025-05-11,17029.0
LEAD-01032,2025-03-05,qualified,qualified,9919,0.46,referral,tech,Taylor Brooks,2025-05-09,4562.74
LEAD-00259,2025-03-05,proposal,proposal,1727,0.76,referral,retail,Morgan Patel,2025-03-24,1312.52
LEAD-00544,2025-03-05,closed_lost,closed_lost,5204,0.0,marketing,tech,Taylor Brooks,2025-05-17,0.0
LEAD-00908,2025-03-05,closed_won,closed_won,6197,1.0,marketing,finance,Alex Chen,2025-04-26,6197.0
LEAD-01616,2025-03-05,proposal,proposal,19051,0.63,marketing,tech,Taylor Brooks,2025-04-22,12002.13
LEAD-01174,2025-03-06,qualified,qualified,1066,0.43,marketing,tech,Morgan Patel,2025-04-04,458.38
LEAD-00761,2025-03-06,qualified,qualified,10748,0.34,marketing,finance,Alex Chen,2025-05-11,3654.32
LEAD-00230,2025-03-06,closed_lost,closed_lost,8820,0.0,marketing,retail,Alex Chen,2025-05-24,0.0
LEAD-00661,2025-03-06,qualified,qualified,9558,0.31,marketing,tech,Morgan Patel,2025-04-03,2962.98
LEAD-01405,2025-03-06,closed_lost,closed_lost,10124,0.0,outbound,retail,Taylor Brooks,2025-03-27,0.0
LEAD-01883,2025-03-06,proposal,proposal,18839,0.75,referral,retail,Morgan Patel,2025-05-27,14129.25
LEAD-00251,2025-03-07,qualified,closed_lost,5706,0.0,marketing,finance,Morgan Patel,2025-06-04,0.0
LEAD-00349,2025-03-07,lead,lead,15889,0.13,marketing,finance,Morgan Patel,2025-04-01,2065.57
LEAD-01886,2025-03-07,lead,lead,11423,0.16,marketing,finance,Alex Chen,2025-03-29,1827.68
LEAD-00392,2025-03-07,lead,lead,8896,0.05,outbound,retail,Taylor Brooks,2025-04-13,444.8
LEAD-01702,2025-03-07,qualified,qualified,19917,0.5,referral,tech,Taylor Brooks,2025-05-31,9958.5
LEAD-00564,2025-03-08,qualified,qualified,6100,0.36,outbound,tech,Jordan Lee,2025-04-13,2196.0
LEAD-01106,2025-03-08,lead,lead,16958,0.13,outbound,tech,Jordan Lee,2025-04-09,2204.54
LEAD-00635,2025-03-08,lead,closed_lost,7654,0.0,outbound,retail,Alex Chen,2025-06-03,0.0
LEAD-01929,2025-03-08,qualified,qualified,13667,0.36,marketing,retail,Taylor Brooks,2025-05-12,4920.12
LEAD-00469,2025-03-08,closed_won,closed_won,9330,1.0,outbound,tech,Taylor Brooks,2025-04-12,9330.0
LEAD-01639,2025-03-08,qualified,qualified,1475,0.29,outbound,tech,Jordan Lee,2025-03-20,427.74999999999994
LEAD-00023,2025-03-08,lead,lead,19442,0.1,outbound,retail,Morgan Patel,2025-05-01,1944.2
LEAD-00912,2025-03-08,lead,closed_lost,15188,0.0,marketing,retail,Morgan Patel,2025-04-09,0.0
LEAD-01663,2025-03-09,closed_lost,closed_lost,12071,0.0,marketing,retail,Taylor Brooks,2025-04-26,0.0
LEAD-01432,2025-03-09,lead,lead,16945,0.07,outbound,finance,Alex Chen,2025-04-22,1186.15
LEAD-01798,2025-03-09,proposal,closed_won,12435,1.0,marketing,retail,Morgan Patel,2025-04-04,12435.0
LEAD-01891,2025-03-09,closed_won,closed_won,15689,1.0,marketing,tech,Jordan Lee,2025-04-28,15689.0
LEAD-01960,2025-03-10,proposal,closed_won,14398,1.0,outbound,retail,Morgan Patel,2025-05-27,14398.0
LEAD-01326,2025-03-10,lead,lead,3580,0.11,outbound,retail,Morgan Patel,2025-04-08,393.8
LEAD-01345,2025-03-10,closed_won,closed_won,13137,1.0,outbound,retail,Morgan Patel,2025-05-26,13137.0
LEAD-01534,2025-03-10,closed_lost,closed_lost,16810,0.0,marketing,retail,Jordan Lee,2025-04-16,0.0
LEAD-00253,2025-03-10,closed_won,closed_won,10666,1.0,marketing,tech,Morgan Patel,2025-05-09,10666.0
LEAD-01523,2025-03-11,closed_lost,closed_lost,6050,0.0,marketing,finance,Alex Chen,2025-05-29,0.0
LEAD-01178,2025-03-11,qualified,qualified,17413,0.29,outbound,finance,Jordan Lee,2025-06-03,5049.7699999999995
LEAD-00072,2025-03-11,lead,lead,17657,0.15,referral,finance,Alex Chen,2025-05-24,2648.5499999999997
LEAD-01651,2025-03-11,lead,closed_lost,8057,0.0,outbound,finance,Jordan Lee,2025-04-09,0.0
LEAD-01113,2025-03-12,closed_lost,closed_lost,9297,0.0,marketing,finance,Taylor Brooks,2025-05-02,0.0
LEAD-01115,2025-03-12,lead,lead,14295,0.16,marketing,finance,Morgan Patel,2025-04-06,2287.2000000000003
LEAD-00523,2025-03-12,qualified,closed_lost,9539,0.0,outbound,tech,Jordan Lee,2025-05-24,0.0
LEAD-00888,2025-03-12,lead,lead,16444,0.14,marketing,finance,Morgan Patel,2025-04-14,2302.1600000000003
LEAD-00398,2025-03-13,lead,lead,9739,0.08,outbound,tech,Taylor Brooks,2025-04-20,779.12
LEAD-00052,2025-03-13,lead,lead,17551,0.08,marketing,tech,Morgan Patel,2025-05-04,1404.08
LEAD-00993,2025-03-13,lead,lead,13474,0.09,marketing,tech,Taylor Brooks,2025-05-29,1212.6599999999999
LEAD-01770,2025-03-13,lead,closed_lost,18809,0.0,outbound,retail,Jordan Lee,2025-05-23,0.0
LEAD-00543,2025-03-13,proposal,proposal,2293,0.71,marketing,finance,Morgan Patel,2025-05-18,1628.03
LEAD-00838,2025-03-14,proposal,closed_won,17683,1.0,marketing,tech,Alex Chen,2025-05-11,17683.0
LEAD-01704,2025-03-14,qualified,qualified,8048,0.28,outbound,tech,Taylor Brooks,2025-05-10,2253.44
LEAD-00102,2025-03-14,lead,lead,9205,0.04,marketing,tech,Alex Chen,2025-06-05,368.2
LEAD-01787,2025-03-14,proposal,proposal,15397,0.74,referral,tech,Morgan Patel,2025-05-17,11393.78
LEAD-00426,2025-03-14,lead,lead,8258,0.11,marketing,retail,Taylor Brooks,2025-04-15,908.38
LEAD-01364,2025-03-15,qualified,qualified,17867,0.33,outbound,finance,Jordan Lee,2025-05-13,5896.110000000001
LEAD-00224,2025-03-15,lead,lead,8270,0.24,referral,retail,Morgan Patel,2025-05-10,1984.8
LEAD-01085,2025-03-15,lead,lead,3945,0.23,referral,retail,Alex Chen,2025-04-15,907.35
LEAD-00009,2025-03-15,lead,lead,10689,0.06,outbound,tech,Taylor Brooks,2025-04-15,641.34
LEAD-00872,2025-03-15,lead,closed_lost,8382,0.0,marketing,tech,Alex Chen,2025-05-17,0.0
LEAD-00664,2025-03-15,closed_lost,closed_lost,19195,0.0,marketing,retail,Morgan Patel,2025-05-24,0.0
LEAD-00653,2025-03-15,qualified,qualified,17148,0.38,marketing,tech,Taylor Brooks,2025-04-13,6516.24
LEAD-01796,2025-03-15,proposal,proposal,1263,0.69,referral,tech,Taylor Brooks,2025-04-21,871.4699999999999
LEAD-00339,2025-03-15,lead,lead,1169,0.06,outbound,tech,Taylor Brooks,2025-05-07,70.14
LEAD-01740,2025-03-16,proposal,proposal,11706,0.77,referral,retail,Alex Chen,2025-04-11,9013.62
LEAD-01474,2025-03-17,lead,lead,1280,0.31,referral,tech,Morgan Patel,2025-04-29,396.8
LEAD-01940,2025-03-17,closed_lost,closed_lost,11780,0.0,marketing,tech,Taylor Brooks,2025-04-26,0.0
LEAD-01872,2025-03-17,closed_won,closed_won,14428,1.0,marketing,tech,Morgan Patel,2025-06-07,14428.0
LEAD-01989,2025-03-18,lead,lead,15702,0.07,marketing,finance,Taylor Brooks,2025-05-16,1099.14
LEAD-01072,2025-03-18,qualified,closed_lost,4261,0.0,marketing,retail,Taylor Brooks,2025-05-25,0.0
LEAD-01745,2025-03-18,qualified,qualified,7070,0.36,marketing,tech,Morgan Patel,2025-04-19,2545.2
LEAD-00735,2025-03-18,closed_won,closed_won,5458,1.0,outbound,tech,Jordan Lee,2025-05-19,5458.0
LEAD-01988,2025-03-19,closed_lost,closed_lost,10854,0.0,referral,tech,Taylor Brooks,2025-04-05,0.0
LEAD-01710,2025-03-19,qualified,qualified,3650,0.43,referral,tech,Alex Chen,2025-05-12,1569.5
LEAD-01395,2025-03-20,lead,lead,10125,0.22,referral,tech,Morgan Patel,2025-05-12,2227.5
LEAD-01582,2025-03-20,qualified,qualified,8121,0.35,outbound,finance,Taylor Brooks,2025-05-02,2842.35
LEAD-00142,2025-03-20,proposal,proposal,18454,0.63,outbound,tech,Jordan Lee,2025-04-06,11626.02
LEAD-00964,2025-03-21,proposal,proposal,9840,0.64,marketing,tech,Alex Chen,2025-06-03,6297.6
LEAD-00903,2025-03-21,closed_lost,closed_lost,2039,0.0,outbound,retail,Alex Chen,2025-06-01,0.0
LEAD-01355,2025-03-22,qualified,qualified,19929,0.44,marketing,finance,Taylor Brooks,2025-06-10,8768.76
LEAD-01257,2025-03-23,closed_won,closed_won,8039,1.0,outbound,tech,Alex Chen,2025-04-15,8039.0
LEAD-00363,2025-03-23,closed_lost,closed_lost,19500,0.0,referral,retail,Morgan Patel,2025-04-19,0.0
LEAD-01839,2025-03-23,lead,closed_won,14347,1.0,marketing,tech,Alex Chen,2025-05-25,14347.0
LEAD-00032,2025-03-24,lead,lead,2114,0.05,outbound,tech,Jordan Lee,2025-05-07,105.7
LEAD-00976,2025-03-24,closed_lost,closed_lost,13522,0.0,marketing,tech,Alex Chen,2025-04-22,0.0
LEAD-00078,2025-03-24,closed_lost,closed_lost,5182,0.0,marketing,retail,Taylor Brooks,2025-06-17,0.0
LEAD-01503,2025-03-25,lead,lead,9299,0.12,outbound,retail,Taylor Brooks,2025-04-13,1115.8799999999999
LEAD-01512,2025-03-25,qualified,qualified,2548,0.32,marketing,retail,Morgan Patel,2025-05-17,815.36
LEAD-00567,2025-03-25,lead,lead,9745,0.07,marketing,finance,Alex Chen,2025-06-23,682.1500000000001
LEAD-00412,2025-03-25,proposal,proposal,13870,0.58,outbound,tech,Alex Chen,2025-06-17,8044.599999999999
LEAD-00626,2025-03-26,lead,closed_lost,19089,0.0,outbound,retail,Jordan Lee,2025-04-23,0.0
LEAD-00486,2025-03-26,closed_won,closed_won,1706,1.0,marketing,retail,Jordan Lee,2025-04-30,1706.0
LEAD-01479,2025-03-26,lead,lead,8480,0.17,marketing,finance,Alex Chen,2025-05-15,1441.6000000000001
LEAD-00326,2025-03-26,qualified,qualified,7481,0.31,outbound,finance,Alex Chen,2025-05-28,2319.11
